,name,overall_rating,review_text,date,review_count
91,Regal Grooming Lounge,4.4,What a experience. As a gift to my groomsmen I took them in to get an old fashion straight razor shave. The team at Regal Barbers were so accommodating. Two of my groomsmen have special needs and the team made them feel so comfortable and took care of them. As for me being the groom - I could not of asked for more of a relaxing experience before I walk down the isle. I'll be treating myself again soon!,2014-09-15T02:49:38Z,49
92,Regal Grooming Lounge,4.4,"Michelle is amazing!! She's lovely and professional and super great to chat with.

I had a beer, the best hair cut I could have asked for and thee closest most relaxing shave of my life!

Coming back for sure!",2015-03-07T01:32:29Z,49
93,Regal Grooming Lounge,4.4,"Probably the best barber shop I've been to. I get my hair cut every three weeks by Graham Carr, and each time, it turns out perfect. His passion for hair-cutting and styling really does show every time. If you want your hair to match what you dream of, definitely come here.

My hair after a haircut: https://goo.gl/B44ISQ",2016-10-26T03:25:06Z,49
94,Regal Grooming Lounge,4.4,"Got probably the best cut of my life from Graham. The man is an artist. He knew what would look best on me the moment he sat me down. Got some hair nuances out of the way and away he went. Cool guy, really down to earth.",2016-08-12T00:42:24Z,49
95,Regal Grooming Lounge,4.4,"Saw Simone.   An excellent haircut from an excellent guy.   Shop is comfortable, and has a great online reservation option.   The shot of scotch or a beer is welcomed.    Haircut got me just the look I wanted and a close blade shave of my neck and all is good again.    I'd definitely return and see Simone next time I'm in town.",2016-08-07T00:10:06Z,49
96,Regal Grooming Lounge,4.4,I'm very happy with service and result I received. Valerie did an excellent job. They do packages to. As many cuts as you like in the 3 month package term. I just might take them up on that.,2017-02-08T00:04:48Z,49
97,Regal Grooming Lounge,4.4,Graham is the BEST! He gave me the coolest cut and is such a nice dude. He stayed late to fit me in! Small little place but I'm from LA and this guy is the best!,2015-08-08T20:47:27Z,49
98,Regal Grooming Lounge,4.4,"First time coming here and visiting from Portland, all the people are very nice and friendly. Very comfortable atmosphere with seating I almost fell asleep in. Got a beard trim and haircut from Valerie and was pleased with both the service and quality of her work. She turned my wild Portland beard into a clean Vancouver approved masculine facial fluff. Waiting isn't too bad but I could see how the place could get busy so scheduling would probably save a little wait. Worth your time and money for sure, I will be stopping by the next time I'm in Vancouver-",2016-01-22T03:45:17Z,49
99,Regal Grooming Lounge,4.4,If I lived here I would be a member.  They turned my 0/5 trim into an event with a hot towel wrap and warm shave of the neck.  An offer of beer or scotch sealed the deal.  If you want/desire a barber experience go here and enjoy.,2015-09-02T05:21:55Z,49
100,Regal Grooming Lounge,4.4,I've been getting my haircut from Ashley for the last 4 months and she's awesome! Very attentive and takes her time and I always leave looking fresh. Highly recommended.,2017-12-13T20:25:27Z,49
101,Regal Grooming Lounge,4.4,"This is a nice and friendly place. They'll offer you a drink (beer, coffee, water) and the barbers make conversation with their clients. Matthew was a great barber and I came away with the exact haircut I wanted!",2015-09-06T16:29:57Z,49
102,Regal Grooming Lounge,4.4,"Regal Grooming Lounge is so amazing that I've had Wednesday's at 4 PM booked with Michelle for the last 3 years. I've been coming here since they were at the smaller ""mom and pop shop"" style and have watched them grow in to the beautiful space they are in now! Their service is impeccable the moment you step through the doors. Jackie or Jue will greet you, grab your coat, and ask if you want a glass a of scotch, a beer or recently a coffee. If you're early for your appointment, check out Garrison Bespoke in the back. They have beautiful custom tailored suits and Will and Rich would be happy to chat with you. Sometimes I go early or stay late at the shop because they have bar you can sit at to get some work done and even charge your phone. Sometimes you'll even run in to the owner, Angelo! He is one of the most humble businessmen I know. I have had a haircut from each one of the staff while Michelle is away and they are all great! I just love the Michelle's Irish accent ;). They have a good selection of hair products and would be happy to recommend what works for your hair! Lots of love for all of Regal. Excited for Robbie to come back one day!",2017-12-14T03:36:41Z,49
103,Regal Grooming Lounge,4.4,Michelle was charming and sure of herself.  She had the perfect amount of input and she gave me a great cut.  I'll be back.,2014-12-18T00:39:02Z,49
104,Regal Grooming Lounge,4.4,I recently moved into the building and was in need of a new place to get my haircut. The staff at Regal Barbers are very friendly and their service is both high quality and consistent.,2014-04-27T21:31:39Z,49
105,Regal Grooming Lounge,4.4,"Great place and service. They did a terrific job. They offer you some beverages and nuts. I enjoyed the massage. I would have like a hair wash, but it's good enough.",2015-03-31T22:42:26Z,49
106,Regal Grooming Lounge,4.4,"The pinnacle of barbershops. Simone is a God amongst men. Some even say a statue has been erected in Italy as a testament to the man they once housed. His skills are somehow sharper than actual razor blades. Particles of stainless steel grow up wanting to achieve the highest honour known to them: to be crafted into scissors that Simone uses. Rumour has it, that even if Simone completely lost his vision, he'd still be able to cut hair better than anyone, like Neo still being able to see after he loses his eyes in the Matrix Revolutions film. Jackie, Ju, and Lu (sp?) are so awesome that they should have been cast as the upcoming Charlie's Angels instead of the cast for the 2019 reboot. Always enthusiastic, fun, funny, and a good time to be around. If I ever move back to Vancouver, it won't be because of the ocean, the mountains, or the beaches. It won't be because of the hiking, a job, or friends and family. It will be because I need to come back to Regal Grooming Lounge.",2019-08-30T20:53:35Z,49
107,Regal Grooming Lounge,4.4,"The staff was very courteous and accommodating and Amar, who cut my hair, cut it expertly. However, he did not give me the haircut I asked for, just a version of the haircut in their website's video and now i have to wait for my hair to grow back to get it cut elsewhere in the style i actually want. very frustrating.",2016-04-01T12:41:58Z,49
108,Regal Grooming Lounge,4.4,"Was in there the first time today as a walk-in customer and am very pleased with the service level from start to finish. The receptionist was very friendly and pleasant to deal with, especially since they were quite busy. Amar gave me a very good hair cut; he took his time to figure out how best to fix my previously average cut I received from another barber shop, and gave me advice on how to style it. I appreciate the care he takes to his vocation. I'll be back!",2016-10-19T22:54:38Z,49
109,Regal Grooming Lounge,4.4,Second visit this week for my husband. Michelle cut his hair today and really did a good job. The salon is nice and the staff is friendly and efficient. Good hair cut! Would definitely recommend,2016-02-13T23:25:37Z,49
110,Regal Grooming Lounge,4.4,"I just had my haircut by Amar today in preparations for an engagement photo shoot with my fiancé tomorrow, and I would definitely recommend this place for anyone new in town or looking for a barber.  I've come to the Regal Barber a few times now and have had my hair cut by both Amar and Michelle. Both are professional and excellent at their jobs.  I have always left very happy after a cut.",2015-10-16T04:32:51Z,49
111,Regal Grooming Lounge,4.4,"Best Barber  in town. Each time I go get a hair cut at Regal barbers, I get compliments from my friends and colleagues",2016-05-23T00:09:38Z,49
112,Ace High Barber Shop,4.6,Amazing service.  Convenient.  They got my son in right away. Wyatt was superb! Trendy and classic for all age groups. Highly recommended!,2023-11-26T20:30:44Z,62
113,Ace High Barber Shop,4.6,Walked twenty minutes to get a haircut. Online says open and their website says open. Guess what CLOSED! Waste of my time and day. Thanks for nothing! If you're going to open whenever you feel like it then just say so! 3/25 @ 10:20 am,2024-03-25T17:18:56Z,62
114,Ace High Barber Shop,4.6,Money did a great job! Very precise and checked in with me at every step. My wife is an experienced stylist and immediately co-signed his work!,2023-07-23T23:39:59Z,62
115,Ace High Barber Shop,4.6,"I called and asked if I needed a reservation they said no just stop by. I came in and sat down with my family and  waited for Aaron, when it was my time he greeted me with a fist bump and invited me to have a seat. I described how I like my hair and never had to repeat myself, we figured out a good length and he knocked it out. Aaron had an idea to preserve my sons dyed hair but clean it up so my boy jumped in and got a tapered cut, we both walked out very happy.",2023-08-02T21:52:05Z,62
116,Ace High Barber Shop,4.6,"After discussing what I was looking for, Vicki gave me a great cut and got the length spot on. I'm wondering why I've paid so much more at other establishments.  Highly recommend and will definitely return.",2021-04-26T00:13:31Z,62
117,Ace High Barber Shop,4.6,"First off, I can be a really hard to please asshole. Having said that, my first experience here was absolutely top notch from start to finish. I walked in looking like a slob and walked out looking like a movie star. 

I live in a cabin in the woods a couple thousand miles from this place and I don't do a lot of grooming at home. Why bother if nobody's going to see it? I flew into town to work with a high profile client and needed to get cleaned up fast. 

On the flight, I found on Yelp that this place is highly rated. I used Yelp's ""Request an appointment"" feature, not expecting it to work. Surprisingly, I got a text back within a couple minutes and was lucky to get an appointment for three hours later. 

Already impressed, I arrived looking like shit and was warmly greeted by Scotty. I told him I didn't know what the heck kind of haircut I wanted but just to please make me look really good. I told him I don't care what I look like, but I want other people to think I look good, so I asked him to do what he thought would suit me. He went to work and did an amazing job transforming my appearance. Minimal small talk and refreshingly witty. A hard balance to strike but it seemed easy to him. 

I got a fantastic haircut for $25 and an excellent beard trim for $15 more. He did not try to push buying product on me, which I appreciated. 

I highly recommend this place and Scotty for anybody who wants to look good.",2017-08-02T03:02:37Z,62
118,Ace High Barber Shop,4.6,"Very good customer service.
Professional barbers.
Best haircut I got in a year.
Will go there for a long time.
Thanks to Nick.",2021-01-26T09:54:24Z,62
119,Ace High Barber Shop,4.6,"Came in twice. Fast and decent price. Russian girl who cut my hair did a great job the first time. However the second time sucked. She rushed it.

I won't be back but it's not a bad place.",2019-06-26T21:03:41Z,62
120,Ace High Barber Shop,4.6,"I'm from San Francisco and have specific barbers I go to back home, so venturing out is a big risk for me. After looking through Yelp, I gave it a shot and walked through downtown to Ace High Barber. 

Vicky took really great care of me - she was attentive, thorough, and an all around nice person.  I left with one of the best haircuts i've had in a while (I normally get a mid skin fade and trim on top). I wish Vicky could come back to the Bay Area with me to keep cutting my hair :(

Go here, they'll take care of you....and it's pretty cheap! I would pay almost double the price in San Francisco area for the same service.",2018-03-11T23:33:51Z,62
121,Ace High Barber Shop,4.6,"Called ahead, spoke to Rodney who was helpful and booked an appointment.

Had my haircut by Anna who seemed nervous and serious through almost the entire interaction. I had showed Anna a few examples of how I would like my hair to look after the cut, but somehow still ended up with a cut longer than what I asked for. Basically, after two requests for my hair to be cut shorter and almost 45-minutes in the barber chair, I'll admit I had to give up being persistent (I would have been late to an appointment) and so left without even getting a quick wash to get the little bits of hair out. 

It definitely made me feel awkward - that feeling like the barber assigned to my appointment, Anna, was so resistant to cutting my hair to the length I wanted.  Surely in 2018 I should not be expected to have ""longer"" hair just because I'm female, much less be made to feel that way by a barber! While I appreciate the time she took to cut my hair, I don't think I'd ever had a barber cut exceed a half hour and still be longer than I'd wanted.

Turns out it was Anna's first day, but that shouldn't be an excuse should it? 

It wasn't a negative experience, but I'll be sure to request to try a different barber if I visit again.",2018-02-07T18:29:35Z,62
122,Ace High Barber Shop,4.6,Absolutely love this place. Amazing staff and Gary was soooo good. He knows what he is doing and gave me the exact cut I wanted. This is my to-go place in Vancouver and I have already recommended them to few of my friends and everyone had a great experience,2020-03-07T08:09:13Z,62
123,Ace High Barber Shop,4.6,"Such a great place to go for a cut! Been trying out a few of the barber-ista (??? gotta be a word like barista that works here) and have to say Sam is amazing! I sat down and within a minute had suggestions based upon my hair type, some of the things I want, the style problems I was having and I gotta say, best haircut ever! Great atmosphere and all the people are super friendly.  

Check it out!",2017-12-04T01:27:25Z,62
124,Ace High Barber Shop,4.6,"The staff are friendly. The cuts were good. Too bad the price went up a bit. Since some of us are on a low budget, I can't come here often. But, I recommend this place to those who can afford it.",2019-07-18T20:22:03Z,62
125,Ace High Barber Shop,4.6,"Good and fast service 

Vicky is very good barber and I was happy after my first visit 
25$ for cut, hot towel and head massage plus hair wash is good deal in Downtown Vancouver",2017-03-25T01:45:13Z,62
126,Ace High Barber Shop,4.6,"I wanted to try out a new place to get my haircut as I was having scheduling issues with my old place. I checked Yelp to see what was close to my work, and what had good reviews. I stumbled upon Ace High, and was drawn to being able to book online (I hate talking on the phone). Well I definitely made the right decision. My appointment was with Nick at 3:45, but it didn't get started until a little after 4, as the previous client was taking a little longer. I wasn't in a rush, so I was fine with it, especially since he apologized a couple of times. Some people won't even acknowledge that you're there waiting, so it was appreciated.

Nick was very knowledgeable about hair. I wasn't quite sure what to do, but he had suggestions, and probably gave me one of the best haircuts I've ever had. The price isn't too high, and the shampoo treatment is highly enjoyable. It's been a couple of weeks and I still love my cut. I'll definitely be back",2017-03-05T11:14:57Z,62
127,Ace High Barber Shop,4.6,"Great cut, great vibe, good price. I will be returning to maintain my glorious face-flow.",2019-09-26T22:08:59Z,62
128,Ace High Barber Shop,4.6,"I knew I picked the right place when I saw the beautiful Ducati parked out front. 

I walked in and they took care of me quickly and courteously. 

Lucas did a great job with minimal direction. I appreciate that. I asked him to do his thing and make me look good. 
He did. 

I'll be back the next time I'm in town.",2017-08-24T23:45:15Z,62
129,Ace High Barber Shop,4.6,"Best barber in Vancouver so far. I know it's not a tall order but considering the price, this place beats the competition handily. My go-to guy is Sam, a sweet Korean guy that gets it right every time, takes his time and does a thorough job. After a whole year  struggling to get a decent haircut I can finally rest. Sam is the man, too bad he is studying engineering.",2017-06-23T02:50:01Z,62
130,Ace High Barber Shop,4.6,"I love this place, and I come here consistently for my haircuts. Rodney is my guy, and it's always a great time catching up. I have also been with others when Rodney isn't there, and I've never had a problem. Everyone is friendly, and they're very accommodating. Highly recommended!",2018-12-06T00:12:28Z,62
131,Ace High Barber Shop,4.6,"This place is awesome, best haircut I ever had, seriously!
Nick always gives great recommendations on what kind of haircut is best for you and keeps on improving my hair style every time I'm in as well as giving me great advice on what hair product is best.
I'll continue coming here!",2017-01-06T02:57:50Z,62
132,Ace High Barber Shop,4.6,Great place that accepts walk-ins. Didn't have to wait at all. Saved my photos while on vacation.,2019-07-26T02:05:35Z,62
133,Ace High Barber Shop,4.6,"Awesome place with awesome people!
Very professional staff,good environment,nice songs and clean!
Only 28$ haircut with free shampoo!",2019-12-19T08:22:58Z,62
134,Ace High Barber Shop,4.6,"Professional, clean and without pretence, this place has definitely has a repeat customer. 

Because sweet, sweet fades are what dreams are made of.

Yup, still happy with the cuts. Sticking with Bo.",2016-07-28T00:44:27Z,62
135,Ace High Barber Shop,4.6,This place is great. I walked in and was able to get a seat pretty quick. Hair cut was perfect and staff seemed super friendly. If you're looking for a stellar cut check out this place.,2018-08-05T02:11:45Z,62
136,Ace High Barber Shop,4.6,"This place is a hit or miss, you either get a good barber or you don't, I've been a couple times, sometimes great, other times, not so much. Last I went, I got this Korean guy and he had no idea what to do, the cut I got was mediocre at best, I have patches of hair poking out all over unevenly when I just asked for a simple trim. Inexperienced and should not have been allowed to serve people. I actually have to go get my hair cut again two days later because it looks so uneven. Last good cut I got was from Scotty, he's great though.",2018-11-03T18:25:40Z,62
137,Ace High Barber Shop,4.6,"Can't recommend this shop enough. 
Had my hair cut by Dexter, he took his time, was extremely gentle and meticulous. 
Hands down the best $25 haircut I've ever gotten.",2017-11-09T19:26:54Z,62
138,Ace High Barber Shop,4.6,"I was pretty skeptical before going to this barbershop as my previous experiences with other barbers at other barbershops hadn't been great. Maybe because the barbers always went and did their own thing instead of giving me a choice. Asking my style was only a formality. But here, Anna gave me Haircut and took my opinion into account. I was happy with my cut and overall experience. Highly recommended and will go again.",2018-09-17T08:58:46Z,62
139,Ace High Barber Shop,4.6,"I always receive great service here. I have been going to Ace High for the past year and every barber has been both casual yet professional. One of the main reasons I like getting my hair cut here is that they are open late, which allows me to get a cut after work during the week. The shampoo and hot towel after each cut is also a nice touch.",2018-02-20T15:20:26Z,62
140,Ace High Barber Shop,4.6,"First of all, they do online booking. That already sets this place lightyears beyond most other places. Never knew I'd need this until I saved 30-45 mins sitting in queue. 

Second, I've never been to a barber shop that does hair washing before - it's literally a game changer. This prevents whatever is currently in your hair from affecting the cut itself, also washing afterwards means I don't have to plan my schedule around going home after to shower and get the loose hair out.  

The cut itself was as good as I've ever gotten from any other barber on a good day. Probably one of the better parts of me moving downtown was being within walking distance from here!",2019-06-18T21:12:24Z,62
141,Ace High Barber Shop,4.6,"I was in Vancouver for a couple of days and in need of a quick trim.  I turned to Yelp to help me find a great barber... and Yelp did not disappoint!  I found Ace High as the only 5-star rated barber shop in the area, called and they squeezed me in later in the afternoon.  Lucas was my barber and all I can say is Lucas needs to move to Las Vegas!!  Excellent spot... I will definitely be back the next time I'm in the area.",2017-09-28T16:57:59Z,62
142,Ace High Barber Shop,4.6,"My previous barber disappeared. I doubt, but can't rule out, foul play. Maybe he quit. Maybe he was deported.  Maybe real estate in Vancouver finally drove him out. Likely the latter. I can only speculate as he didn't leave a note. Either way my search for a barber has taken me on a search that has ended here at Ace High. Friendly staff, good prices and skilled hands means I'll be back. Very satisfied with the first cut, feel like a new man.",2017-11-01T04:37:46Z,62
143,Ace High Barber Shop,4.6,"I got one of my best haircuts here thanks to Ana. It gets hard to find talented people who truly care, and luckily she is one of them. For me to be able to completely understand new clients in this field is a form of art and she is outstanding. 100% recommended, and will be my choice here!",2018-08-04T08:23:29Z,62
144,Ace High Barber Shop,4.6,Quick and decent cut. Interesting and fun place. Good price. Make a reservation. Seems like a lot of happy customers.,2018-07-29T23:15:07Z,62
145,Ace High Barber Shop,4.6,"Came here for a quick fade and was very impressed.  

Price is very fair for a downtown barber = $25 without tip.

The facility is clean and well-maintained.

I got a haircut from Sean.  Super talented barber with that sick flicka-da-wrist! nice guy with some great stories to tell!

Highly recommend em! A++",2015-07-20T16:20:19Z,62
146,Ace High Barber Shop,4.6,Dexter gave me a great haircut today! Thanks so much for taking me on short notice! Highly recommended!!!,2018-05-10T19:52:33Z,62
147,Ace High Barber Shop,4.6,Service was fenomenal the guys accommodated my little guy getting his first haircut and it was not the easiest thing he is 1 and the gent that cut his hair was amazing such patience thank you guys,2017-08-20T05:57:49Z,62
148,Ace High Barber Shop,4.6,Great hair cut! Clean facility and efficient booking system. Shampoo and rinse included with hair cut. I showed Vicky a photo of the style hair cut I wanted and she knew what to do immediately. One of the best hair cuts I've had! Thanks Vicky!,2017-09-17T21:19:35Z,62
149,Ace High Barber Shop,4.6,"After almost a year of disappointing search of finding a good barber, i landed up at this hidden gem. Great shop to cut your hair. The guy made sure that i do not leave disappointed. He did exactly as i wanted. Everyone loved my new hair style, very classy indeed. My girlfriend absolutely loved. I would not go to any other place ever. Highly recommended",2017-06-28T00:56:09Z,62
150,Ace High Barber Shop,4.6,"Booked an appointment with Sam. Each appointment was only 30 minutes. Initially, I thought the time was a bit tight. Usually, a haircut takes roughly 45minutes. But, Sam was able to cut my hair within the time frame, and it was exactly what I expected. I will definitely come back again.",2018-06-08T20:40:36Z,62
151,Ace High Barber Shop,4.6,"Out of Towner, lucked into this place.   After a long flight I was treated well and feel very refreshed.   Prices are food but the service is better.  Great conversation.  I'll be back for another shave before I fly out !",2018-02-24T23:42:15Z,62
152,Ace High Barber Shop,4.6,"I stopped by without an appointment as most barber shops work this way. There were 3 chairs occupied, and 2 employees sitting outside on the bench. The guy sitting outside came in and said that the girl, sitting outside, could cut my hair now. I declined as I had read reviews here that a certain female wasn't the best here. So the guy set me up with another employee, but said to come back for a set time later. I arrived right on time, nobody else waiting. The guy assigned to me was with another client but came over and acknowledged me. 20 minutes later his client got out of the chair; the barber then moved him to the hair wash area. Clearly this was going to be a while. Meanwhile another male employee finished with a client and sat in an empty barber chair and played on his phone. Sterile atmosphere, not even a magazine to read. At the 30 minute overtime mark I got up and walked out.",2018-07-28T15:18:07Z,62
153,Ace High Barber Shop,4.6,"I like this barber shop! I went with Lucas before and when he left i went with Sam. Both are super friendly and know what they're doing. When i go to a new barber shop I'm usually super nervous since it can be intimidating for a girl and plus im awkward sometimes, but they definately made me feel welcome. I've been going there for 4 months now and counting.",2018-02-08T17:47:33Z,62
154,Ace High Barber Shop,4.6,"Got a haircut on May 27th, 2018. The place is nice and the haircut was done ok. I would rate the haircut 7/10 from what I wanted. However, I was cut by a new hire brunette girl who didn't have enough training, I suppose. The entire experience was awful, nails are too sharp and the shampoo part was not pleasant. Next came scissors running along the scalp which hurts like hell. Then my face was covered in my own hair for about 10 min while she was doing top of my head. The worst part was the at the end when she was putting finishing touches with the metal thin brush, at that moment I thought I am visiting a dentists. Overall the experience was painful and it took waaaaaaay too long. She tried her best and provided excellent ending by wishing me amazing day. My biggest mistake was that I didn't book an appointment and just came there. With all these good reviews I am willing to come again but for a different barber.",2018-05-27T19:05:56Z,62
155,Ace High Barber Shop,4.6,"Walked in with no appointment. Was a bit nervous going to a barber (because I'm female) but I wanted a good fade. Vicky took care of me immediately. Great service. Solid hair cut. Great value for the money. Zero complaints...except there was another stylist working there who had a loud, overly-casual/familiar chatty style with her (first time) customer that didn't seem to fit with the vibe of the place. To each their own but I was grateful I got Vicky;-)",2019-12-06T05:51:30Z,62
156,Ace High Barber Shop,4.6,"Excellent customer service, no hassle and a job well done on my style cut. Special mention to Scottie for doing a fantastic job as my hair dresser",2017-04-14T21:09:40Z,62
157,Ace High Barber Shop,4.6,"Vicky gave me a great cut. 2x shampoos, head massage, hot towel, and attention to detail that you hope for from a good barber. I am only up in Vancouver a couple times a year, but I will visit again when I am in town. A+ Thanks.",2017-04-03T04:05:59Z,62
158,Ace High Barber Shop,4.6,5-star! No doubt! Viki is my favorite hair stylist! she really cares and knows her job! the price is also very reasonable!,2017-01-01T00:23:45Z,62
159,Ace High Barber Shop,4.6,"Awesome haircut, shampoo, hot towel, and style for $25 CAN. Vicki did a great job and the place has a nice chill vibe.",2016-04-18T23:50:29Z,62
160,Ace High Barber Shop,4.6,"This was my first time visiting the Ace barber shop. The staff is extremely friendly. Is very easy to book online and choose your hair -barber stylist. 
Prices are ok. So yes I will definitely come back for my next hair cut.",2016-12-04T18:39:07Z,62
161,Ace High Barber Shop,4.6,"Went in earlier to get a skin fade, Nick takes his time with his fades to make sure you are getting what you pay for, perfection.

If you're downtown looking for a high end barber who takes his time with his customers, and delivers what or even more than you asked for then this is the place for you.",2016-12-03T18:08:37Z,62
162,Ace High Barber Shop,4.6,"I had my hair cut here a couple days ago by Scott. I've had nothing but compliments on how good my cut looks. The location is really good, the shop is busy but they were still able to fit me in last minute and for the price of 25$ what you get is definitely impressive. Will definitely be going back.",2017-05-20T02:55:54Z,62
163,Ace High Barber Shop,4.6,Affordable prices and the staff are great there! Ive tried out more expensive places in the area   but I always end up back at Aces High,2017-05-18T18:12:19Z,62
164,Ace High Barber Shop,4.6,"This barbershop is professional, clean and most important of all best fades in town. I would give it higher than 5 stars if it was possible.",2016-10-12T18:40:10Z,62
165,Ace High Barber Shop,4.6,"Very well presented establishment that deserves to be top of the Yelp recommendations. Moved here here 6 months ago and only now did I find a barber that takes true pride in his job. Can't recommend Bo enough, incredible to watch use a scissors. I'll definitely be back.",2016-09-08T07:20:49Z,62
166,Ace High Barber Shop,4.6,I love these guys! They answered a bunch of my questions about shaving techniques and i bought a little product from them that changed my life. Standup guys and a straightup cool business. Bravo!,2015-11-17T03:47:22Z,62
167,Ace High Barber Shop,4.6,"It was my first time going there today- I had a party to go to later. It was such a treat. I was taken care of right away and the actual cut was stunning, perfect. I was privileged to have Rodney take to it. He provided good conversation and let me relax later on. Excellent service and excellent cut for an unbeatable price. Definitely my new go to place.",2016-12-04T01:26:41Z,62
168,Ace High Barber Shop,4.6,"Nick is the go-to guy for the tightest fade in Vancouver. 

For the last six years since moving to BC I hopped around countless salons and barbershops looking for a barber that had the insight, skill, and consistency for my biweekly clean ups - until I was referred to Nick. I've been going to him for the last year and a bit and have left happy every single time. He's one of the rare barbers out there that truly cares about service an keeping the client happy and looking fresh. 

Plus you can't really beat $25 for a skin fade and a straight blade razor line up. Get one from him and your whole world will change.",2015-05-19T06:24:15Z,62
169,Ace High Barber Shop,4.6,"I had had one cut with Scott and the next two with Vicky. All the haircuts were great. I went in one Saturday and neither Scott nor Vicky were working so I went with Rodney. He gave me a great cut. He has many years of experience and he understands completely and very quickly what it is that you want and that's what you leave the shop with. Of equal importance is the fact that he's a really nice guy. He's super easy to talk to, kind-hearted and has a great sense of humour. I went back again the other day for another haircut with Rodney. He will now be my official go-to guy. I don't think you can go wrong with any of the barbers there but I think Rodney is the best fit for me overall. This is a great shop. Really chill vibe, nice dynamic between the barbers and really good value for the quality of work. No attitude here, just a really cool and friendly group of top-notch barbers. I was hooked after the first cut.",2017-02-22T14:11:49Z,62
170,Ace High Barber Shop,4.6,Got my hair cut and my beard trimmed here and it was a great experience. It was my first time getting my beard trimmed and it was a mess before I walked in. My barber took the time to make sure I left looking like a million bucks. Not the cheapest haircut but it was well worth the price. My only complaint is that it says they do drop ins but when I got there I had to wait just over an hour. That's the only reason it got 4 instead of 5 stars.,2017-11-22T17:57:23Z,62
171,Ace High Barber Shop,4.6,Hands down the best place in town. Hot towel service while they wash your hair.  Always a solid cut. Rodney would be my choice but they rest of the crew are great as well!,2017-11-20T23:38:45Z,62
172,Ace High Barber Shop,4.6,Need a great haircut - this is your place. If I could give it 10 stars I would. First time  today and I have finally found my go to place. Nick did an awesome job -thank you!  The haircut is perfect.,2017-07-09T00:09:09Z,62
173,Ace High Barber Shop,4.6,"Great haircut, nice conversation, awesome service. I will definitely be back. Thanks Sam.",2016-08-30T20:10:58Z,62
174,Victory Barber And Brand Gastown,4.4,"I have been to barbers/hair salons all over the world...I have paid as low as $10(You get what you pay for...) and as high as $250(Hong Kong...during a ""Retail Therapy"" time in my life...) You will not find nicer...compassionate...customer service orientated professionals...anywhere...amazing, consistent customer service every time and Cameron is a real pro...from what I have seen all of the service providers are ""Wizards"" at their craft! Thank You Everyone!!!",2022-04-28T22:46:08Z,7
175,Victory Barber And Brand Gastown,4.4,"I love this place and won't go anywher else for my cuts now. Great staff and great atmosphere. Super relaxed in there. I go mostly to Jeff C but the other guys have cut my hair and they're all pros. They get super busy so make sure to book ahead of time vs walk in. Also try to be on time for your appointments as it messes up the next customer in front of you!

Disclaimer: I have no beard.",2018-04-30T20:41:33Z,7
176,Victory Barber And Brand Gastown,4.4,"Just went back to Victory Barber Shop for another haircut from Adam and zero disappointment. Adam does an amazing job and is super pro! I travel a lot so it's hard to find a place that you can trust to do a good job on your hair. Victory Barber Shop is my go to place now for Vancouver. Adam really takes care to look at your hair, see any flaws and quickly fixes them while explaining what he's doing so you're tracking with what's going on with your hair. I highly recommend anyone who gives a damn about there hair, to come here and you won't be disappointed either.",2018-07-10T22:09:25Z,7
177,Victory Barber And Brand Gastown,4.4,"Popped by on a whim while I was visiting Vancouver. 

It was a Monday afternoon so the shop was not busy at all. 

Immediately greeted by Cameron (the manager) that they can see me right away. He ended up being the one cutting my hair as well. 

After finding out what I wanted done, I was given a quick wash before he got to work. 

He was very good at his job, and definitely gave me one of my favourite haircut in a very long time. He knew exactly what I wanted and the common problems I deal with given my hair type. On top of all that, he was a great conversationalist. 

This is more than your average hipster barber shop. They know what they're doing here.",2017-12-12T07:41:09Z,7
178,Victory Barber And Brand Gastown,4.4,Great haircuts here ! Been coming back since I Gave them a try last month. Adams a great barber! Highly recommend him and this place.,2018-06-18T05:11:29Z,7
179,Victory Barber And Brand Gastown,4.4,"The barbers who work here are professional and always cut my hubby's hair perfectly. He keeps going back, not just because of the amazing design and the great atmosphere. Good job!",2018-04-26T22:50:23Z,7
180,Victory Barber And Brand Gastown,4.4,"Everybody writing a review is on Crack! Went for a beard trim and got butchered by Jeff, Never will go back ever, read there website reviews especially on beard trims, they have no right to trim beards",2019-09-30T01:16:52Z,7
181,Salon Haze,4.6,"Wayne did my hair last year and did an absolute perfect job but then took my hair in a completely wrong turn. 

I asked him to get rid of the blue but he continued to put blues in my hair. Their system of confirmation doesn't work and my personal assistant had to call in to confirm an appt bc I didn't get any notice (text message) in October. 

The same thing happened and I was unable to confirm bc again I didn't get a text message. 
They still expected me to come in even though I didn't even confirm. And when I expressed frustration rightfully so, they had the audacity to blame me and said they did their due diligence when their system isn't working at all. Told me I had to be responsible for myself as a client when they're the ones who won't figure out why the confirmation system doesn't work. 

So if you want to be blamed and gaslit this is the perfect place to go! :D
They're not a serious business and only care about if you're coming or not! Even if you didn't even confirm the appt coz that's how their big brains think :) total geniuses !! 

I told them to stop contacting me therefore made it clear I was parting ways but they're petty enough and lack accountability that they had to pretend to finally be professional and contact me again thinking they could 'fire me' to save face. So if you're looking for an establishment who doesn't care what is up or down, this is the perfect place to screw up your hair. 

This is the consequence for not listening and tryna gaslight me as if we dont already live in a crazy world. Toodles and good riddance!!",2023-12-04T19:38:38Z,171
