,gym_name,overall_rating,review_text,date,review_count
157,Fortune Sound Club,3.5,"Since moving to Chinatown I've been hitting up Fortune Sound Club a lot more often, and I always have a bangin' good time. It's not just the close proximity that keeps me coming back, but it's the excellent selection of shows. I've seen a lot of techno (yes, it's still a thing) DJ's that you don't really see many other places in Vancouver, discovered some awesome local bands, been to great artsy fundraisers. All in all, Fortune Sound Club does a really good job of hosting the events that me and mine want to attend.

Honestly, I am not sure of drink prices because I only ever buy beer from the coat check lady's bin - which is about $4, not bad. 

The venue is just the right size to accommodate the shows they put on, not so big that it feels empty, not so small that it gets cramped. There's plenty of room to dance your pants off, and enough seating to rest when you and your dancypants need a break.

I like Fortune, and I'm sure I'll return often for as long as they bring in the awesome shows. Woowoo!",2012-12-21T22:23:25Z,97
158,Fortune Sound Club,3.5,"Best sound system in VanCity with their FunkTion-One.  Best sound experience bar far in Vancouver.  I was the first one in their one night when it was empty and I just wanted to lie down in the middle of the dance floor and pretend it was my living room.  The sound seeps into your pores during the night.

Everyone has a different club experience depending on who they are with and what they like.  I am just describing the killer sound rig and dance experience.  The decor is kind of like a miny Commodore Ballroom.  It is warm and laid back.  Central wood dancing floor with earth tone interior.    You could wear pretty much whatever you liked.  Overabundance of hipsters and oversized Nerd glassess but peeps where chilled without a lot of tude'.  Summer of 2010 seemed to be chicks with skorts.

I like house, Drum and Bass and Dubstep.  Place is packed to the rafters when they bring in a Dubstep name...it is an unreal experience with a Dubstep master on the Funktion-One.  Similar to a modern day Stonehenge with the druids of bass whipping up the Vancity vagrants on the pillar like FunkTion-One speakers.   Literally a transcendant experience.  I have seen dancers praying to the speakers in aural ecstasy.

Only complaint is they seem to let a few underagers in on some nights.  So that is good or bad depending of what side of the gap you are looking at.",2010-08-27T03:48:35Z,97
159,Fortune Sound Club,3.5,"There's always great music and a good time at Fortune. It's so much more relaxed than the Granville clubs. Everyone's casual and friendly and I usually end up talking to some new people. It's a little grubby inside, but that adds to Fortune's carefree feel. 

If you want to dance, try going on a Friday. The DJ's are great and it's not top 40's. It can get really full, so be prepared to bump into a lot of people. But, if you're going on a different night, make sure you check the website first. I went on a Saturday once when they were playing more mellow music that we couldn't dance to. We stayed and listened, but it wasn't what we expected.",2012-11-26T16:48:06Z,97
160,Fortune Sound Club,3.5,"Went for the Chet Faker show on May 23rd.

I remember going here back before it was Fortune... I think it was called the Rainbow Unicorn Club, or something of that nature. 

Now it's 2014 and I'm don't go to shows as much as I used/like to. Call me an old man if you wish, I call myself ""Mr. Fiscal Responsibility."" Luckily I got tickets as a bday present, so time to let loose!

The venue is a nice space. It's long and square with a main and back bar. It's terraced so those choosing not to be in the front row actually have a decent view of the stage. 

As mentioned previously, the sound system is FANTASTIC! It sounds so beautiful and loud, without being too loud. I can see why electronic and hip-hop artists frequent this place, the lows are low and the highs are refreshingly high. As an audiophile, I really appreciate the amount of care that went into it.

Drinks are standard, if not pricey. Two Gin & Tonics were $14.00... Having a few of those set me shrunk my wallet quickly. 

Chet Faker was an early show, and by the end of the set the crowd/audience was quite loud and rowdy. I felt like those who arrive to get their sweat on came around 10p.m. while he was performing... a bit rude but a great show nonetheless.",2014-05-27T17:10:32Z,97
161,Fortune Sound Club,3.5,"This location is great because it's away from the Granville strip and busy parts of downtown Vancouver.  Meaning, it's easier to find parking here (if you're driving).   But if you prefer to be in the downtown core, then maybe it's not ideal.

The people working here from the bouncers, to coat check, to bar staff were all super friendly.  There were no creepy guys trying to grind with you.  Always a plus. The music was danceable and it wasn't your typical hip hop style of music on a Friday night.  

However, I like dancing to hip hop music.  I would have been happier if they had included a little bit of it in to the mix.  (Are there nights they play  mostly hip hop?).  They were a bit slow getting back to me with the guest list so I wasn't aware of what time to arrive until the day of. But by then I wasn't able to notify my friends. 

I was slightly put off by the $15 cover... but is that the going rate these days? I don't even know.  Honey charges $10.  Then they had a mandatory coat check for $3.  So basically, if you brought a coat, the bare minimum it costs to dance here is $18.  That is a little ridiculous.  Drinks were $6.75 for singles, and $8.75 doubles. 

So overall, I thought Fortune was okay.  I found it to be a pretentiously priced, and the music was okay for dancing to, but we didn't have a blast.",2010-06-28T23:28:11Z,97
162,Fortune Sound Club,3.5,"There are few reasons why night crawlers would stand in the cold and migrate towards Chinatown in the evenings ... but it is worth going ""For Tune."" ;)

The music. Always decent - good deep house, dub DJs for special events and old school beats in the back sound room. 

The sound. This is the big home hitter, as I'm sure you've read. You know the sound is good when it fills the whole club and you can still speak to a friend beside you without yelling. 

The crowd. Very chill and random, but with lots of urban hipsters sportin' the skinnies and funky glasses. It's also become younger since it opened. 

What's more:
- Great review on here by Johnson C.
- It would be awesome if Fortune brought in some international house or more deep house DJs (like Morgan Page, Glenn Morrison, Marques Wyatt). It's such a great venue for performances!",2011-10-02T03:36:06Z,97
163,Fortune Sound Club,3.5,"First time going clubbing, worse experience ever. I was told the max price for cover would be $18, but when I went up to the cashier to pay it somehow raised up to $25. Since I was already there, I decided to just go in and try it out. I HATED the music! ALL THE GOOD SONGS WERE CUT SHORT and all the songs I didn't know felt like it was going on forever. Long story short, I do not recommend this club.",2018-09-07T07:08:51Z,97
164,Fortune Sound Club,3.5,"Argh...I want to like this place. I do...because clubbing is super subjective, I want to appreciate it for what it is, and not how I feel about it. So, a 3 is being generous, and that's because of the sound system. Quick caveat, I hate hip-hop.

Went to this as an after party after an elite event a few weeks ago. As usual, we were looking for a place to continue the Yelp awesomeness. We went here on the suggestion of a friend that it had great dancing and music. Well, there was definitely enough space to dance. The place is quite large and I didn't have to fight my way through a crowd. Granted, it was a Monday night....but the place IS big. As everybody else has mentioned, the sound system is great. Probably can't be beat.

My biggest problem however is the cash bar. I mean, come on. That's ridiculous in this era, when most people carry around their debit cards. In fact, I can count on one hand the amount of times I actually carry cash, and that's usually only for emergencies. Besides, it's in their best interest to allow tabs/credit cards because then I'll drink more!

The other problem was the crowd...I mean, there really wasn't any decent dancing to be had...however, the guys for the most part were respectful enough. No groping, nothing that warranted a kick in certain places.

Best part of the night was one of the chicks that got up on stage for the ""karaoke"" portion. She was amazing...wish I knew who she was, or could remember what she sang...

Anyway, if you're into hip-hop, this is probably the best that you can do. If you're looking to dance to some decent music, this isn't the place.",2012-07-28T11:14:26Z,97
165,Fortune Sound Club,3.5,"My favorite place to turn-up in the city... Parties are dope, music is always on-point af, the ppl are always fun, and it's just a liiiiiiittle bit gutter (which i like).",2016-01-23T00:25:53Z,97
166,Fortune Sound Club,3.5,"I've been here twice now on a Friday night, and while I agree that the sound system is amazing, I thought the music was just ""OK"" and not as danceable as at other clubs. But they probably have a very different selection of music on different nights...
The not-so-great features of Fortune are the pricey drinks, pricey cover even if you're on the guest list (this gets a mixed review because both times I was on the guest list; I had to pay cover the first time but not the second) and slightly sketchy location (off the Granville strip, yes, but not the ideal spot if you're taking public transit etc. alone at night as a single female).
The great features of fortune are the atmosphere, the relative lack of sketchy characters invading your personal space and the friendly bartending /bouncer staff. Fun times!",2010-09-04T16:25:59Z,97
167,Fortune Sound Club,3.5,"This venue is in a kind of crazy area, but when you get inside its filled with great people and even better music. Not to mention one of my favourite Vancouver musicians, Chin Injeti always plays there and all the best dancers in the city tend to party here so it's great for watching amazing moves. Stoked for Chin's CD release party here on the 6th! WOOHOO it's going to be killer.

I really recommend this Vancouver hot spot!",2010-03-18T00:48:21Z,97
168,Fortune Sound Club,3.5,"Every time at Fortune is a ball. Don't ever bother going near the Granville strip. Their sound system is nuts, they get some really great shows & events going. What else can you say other than you're gonna have fun!!",2015-10-05T08:01:27Z,97
169,Fortune Sound Club,3.5,"My friends drink was roofied at Fortune last night by the bartenders friend. I ran to the female bartender to ask for water for my friend who has just been drugged and she told me ""it's better if u don't demand it"". god forbid I was trying to save my friend. horrible place. horrible people. even the lady taking out cover was rude as heck. don't go.",2018-04-01T22:07:00Z,97
170,Fortune Sound Club,3.5,"Not your typical Vancouver club experience! Fortune is a club on the third story of a historic building in Chinatown. 

The club layout is nice and the sound is great. The Funktion One speakers stand out from the rest and are the focal point of the room framing the stage.

 Their beer selection is impressive (Parallel 49 Lager, Gypsy Tears, Four Winds IPA, Bomber IPA, Bomber Pilsner, Heineken, Redstipe, Red Truck Lager, Sol, Canadian, MGD, Coors Light, Coors Banquet, PBR, Cariboo). It was nice to have many options in terms of price and selection. 

I have been to some other Clubs in Vancouver who have Grey Goose in their well and charge $13 dollars an ounce.....

The shows are popping and the atmosphere was great the last few times I visited. Overall a nice change from the Typical local club scene.",2016-03-18T06:07:32Z,97
171,Fortune Sound Club,3.5,Went there for god knows why. Saw a band there and it was way better than the other lame show places. The vibe was just chill. Perfect place for very fashionable people to hang out.. Not sure if I want it super popular!,2014-09-03T19:59:36Z,97
172,Fortune Sound Club,3.5,This place sucks. POOPDICK. Horrible. If they cancel on a contract that implies bad business skills. Pushovers and not trustworthy. Can't do business with people like this.,2016-02-11T19:15:39Z,97
173,Fortune Sound Club,3.5,"If a Granville Street club procreated with one on East Hastings, Fortune Sound Club would be the resulting bundle of joy.  It's got the hook-up/creep factor only Granville Street can provide and the unpretentious/hippsterly dressed crowd often found slouching against the walls of a dive bar.  In other words, this place is one big contradiction.  BUT, as many would say, that is its selling point.

1. I've only been to Fortune twice and both times I never had to wait in line BUT that also means the club was kinda empty.  I like it that way but many don't so hold tight because literally in the blink of an eye it gets packed - usually after midnight.

2. The atmosphere is very chill and I'm 99.9% sure you can get away wearing a garbage bag because I saw someone wearing sweats and a full-on tracksuit BUT there are people looking to hook up everywhere!  You can feel their eyes scanning the room.  Once my friends and I got there at 10:00pm and everyone was already coupled up - it got pretty messy.  As we danced they would bump into us and sometimes go right between us.  You could only laugh though - a true clubbing experience.

3. Great, a club away from the Granville strip with regular cop-checks included BUT cover and drinks is still relatively expensive.  On Fridays cover is $15 + $3 mandatory coat check. 

4. The music permeates from the walls and the beats are pretty good BUT some are un-danceable and if you're the type to yell ""I LOVE THIS SONG"" then it's safe to say your voice will be in full tact the next day and you'll be disappointed.  The great thing is that the minute you start thinking ""this song is so long"" the DJ switches it.  

I gave this place 3 stars because there is a nice mixture of people, the music is good and the only downsides are the weekend prices and people creeping.",2010-09-13T20:55:47Z,97
174,Fortune Sound Club,3.5,"I have to say the music was good and I can definitely see how going to fortune for a show would be a good experience.  However,  my friends and I didn't go for a show.  First off the atm wasn't working....  At 11pm. Normally I don't mind walking to a bank,  so I could kind of get over that.  

The worst part was the terrible service at the coat check when my friends and I were leaving.  We left around 12, because honestly the old school rap just isn't our thing.  She seemed ridiculously bothered initially that we wanted to leave so early. We had taken pictures on our phones of our tickets in case we were to lose them on the dance floor.  Of course this happened to my one friend.  Apparently the picture wasn't good enough for her,  and she told us to wait until everyone was let in.  We waited for almost a half hour,  with her repeatedly telling us that we had a problem waiting.  It ended up that one of the doormen noticed and came to help my friend get her jacket.  Thankfully he did because I'm pretty sure the woman would have made us wait until the end of the night,  when she would conveniently have a minute.  I'm not normally one to write reviews,  but  I have never been treated so poorly or with so much disrespect.  I sent the club an email voicing my displeasure and received an email back from the same girl,  with the same excuse.  We have a problem waiting and don't understand their protocol. No apology or explanation. Considering I have worked with the public myself for 10 years,  I am at a loss for words.  I feel bad for the 3 people who's coat check tags I saw on the ground while looking for my friend's,  I doubt they ever got their jackets back.",2014-11-17T23:39:14Z,97
175,Fortune Sound Club,3.5,"The treatment I got in this place is the worst I've had in my 7 years living in Canada. I am never coming back and I don't understand how they run their business treating people like that! The staff was so rude!!! My two friends and I were eating downstairs and the waiter told us we could go directly to the club, so we did but we weren't expecting to stay long so we didn't check in our bags and jackets. Then the security guy came and told us super rudely that we needed to check them in, and when I tried to explain to him that we were just waiting to one of my friends that had gone to the washroom to decide if we would stay or leave, and that we would check them in the coat check if we decided to stay, he started yelling at me without letting me speak. When I told him not to yell at me and tried to explain him again that we were just waiting to my friend to decide, he said ""do you even speak English!"" I've lived, worked and studied in Canada for 7 years so yes, I do speak English,  but I have an accent, so I found this question EXTREMELY offensive and inappropriate). With that I didn't want to continue speaking and my friend (who also has an accent) tried to tell him  that that was not right to say and that we were leaving as soon as my other friend came from the bathroom,  and he replied ""I don't care, just get the F*ck out."" I couldn't believe we were being treated like that, we will never come back to this horrible, horrible place!",2018-12-02T01:55:26Z,97
176,Fortune Sound Club,3.5,"There only a few clubs that I am willing to go without a huge twist of the arm.  Fortune is a terrific place with a great vibe, it lacks that pretentious or fake feel, and it's a great venue to hear music or watch performances.  

I've gone to a couple of hip-hop performances and all have been great.  It's not the type of hip hop show that attract the douche gangster wanna-bees but true hip hop loving folks that are keen on some clever rhyming against some sick and smooth beats.

Friday nights are quite different from Saturday nites.  I've only been to the Saturday night once or twice and I found that it was a younger crowd but packed wall-to-wall.  I preferred the smaller room that night because the music was more my thing.  Fridays tend to play more house music, both current and old.  There's two bars, a smaller room, and a private room for events.  

People say that it's not in the greatest part of town but it's not like any other club in Vancouver is in a stellar and clean 'hood.",2012-05-11T06:01:48Z,97
177,Fortune Sound Club,3.5,"Before I say anything, I have to say that the sound system is incredible.  It envelops you in an ocean of rhythm, harmony, and emotion..  It also doesn't leave your ears ringing.  However, asides from that, I was not as impressed with Fortune as many people.  I felt that it was overpriced, and that the music which was being played out of said amazing sound system wasn't that great.  Half the time, I felt like I was standing there going ""How do you dance to that????"".  And is it really worth $15????  I've paid $30 to go to one of the best clubs in Montreal (in one of the hottest location) to see Bob Sinclair.  Or, I've paid $15 to go clubbing on the top floor of the tallest building in the city.  I just wasn't exactly sure what I was paying $15 for. 

Also, is it standard that guest listing only gets you ahead of the line?  Every other time I've guest listed, it's been a no cover deal.   

I also found the location a little sketchy.  As a single woman going to a club and then heading home in a different direction from her friends, Chinatown does not feel like the safest place to be.  I usually walk everywhere, but I hailed a cab this time.   I think I prefer clubs in location with a little more hustle and bustle.  

Overall all though, I did have a great time because I was with some great people!  It's amazing how even when things don't live up to expectations, the friends who you go with can exceed them.",2010-07-10T04:07:17Z,97
178,Fortune Sound Club,3.5,"Great sound system!

Spent NYE here and there was a fun crowd, great bartenders, and my friends loved it!",2013-01-28T00:48:25Z,97
179,Fortune Sound Club,3.5,I use to really love this club. Great space. But the crowd has really gone downhill. Super young and douchey. Lots of gold chains.,2017-08-26T06:17:09Z,97
180,Fortune Sound Club,3.5,"If you like impeccable mash-ups, headlining DJ's, a sound system that makes your  soul shake  and a crowd that will inspire your sense of fashion, Fortune Sound Club is the perfect place to spend your Wed, Fri, or Saturday nights. 

Located in the up and coming district of China Town, this is a great place to get your groove on while avoiding the hustle and bustle of Granville St. Nawmsayin'?",2010-08-31T19:54:35Z,97
181,Fortune Sound Club,3.5,"I organized a bachelor party night here.  Working with the venue was easy and great.  The place has an underground feel to it and it's in Chinatown, but it's also very clean and the people were chill.  It's definitely more of a locals scene.  Music was hip-hop as as other reviewers have stated, the sound system is top notch.  Definitely would be in my rotation if I lived in Vancouver!",2015-06-30T22:55:09Z,97
182,Fortune Sound Club,3.5,"Fortune sound club has been somewhere I have wanted to go for a few years and when a new musician I was interested in was going to be playing there my friend got us tickets and we had a plan. So we get to the club and my friend tries to pay the bouncer to get past the line and that didn't work so we go to the back of the line which seemed to file into the building within five minutes but if it hadn't it would not have mattered because they have outdoor heaters for winter lineups. So the fast lineup system was impressive and we were glad the bouncer refused the tip. That was when we realised the long lineup was for the actual entering the club and coat check but as if the gods were listening we hear a familiar voice greeting us and sure enough my friend knows a bouncer and we pass right on by the slow line and we find prime standing room and order drinks. The service was friendly and fast and the drinks were really good, not watered down like I expect in a downtown club. The washrooms were nice and clean and so was the entire place. When the musician came out the crowd sort of just circled around and the sound was amazing. It's set up perfect for sound and the performance was amazing. I liked everything about the club and would go back for any event. They really impressed me and i would give it a 9.",2018-03-09T01:07:02Z,97
183,Fortune Sound Club,3.5,"My boyfriend and I looked around yelp to find a couple clubs to check out during out weekend getaway to Vancouver, since Fortune Sound got so many great ratings, we thought we'd give it a try.

Pros: Great sound, great decor, great staff.
Cons: Not central at all, expensive drinks, slightly limited bar selection (they didn't even have grenadine!), slow start (wasn't alive by 11:30 on a Friday), lacking a party feel, a lot of people standing around.
Cover was $15 on their ""Happy Ending Fridays"" (still not sure what that meant)Also their Long Island Ice Tea was $14! The bartender even told us that it was a rip off.

Along with the long walk at the beginning of the night and the $15 cover, this wasn't worth it at all, we were pretty disappointed about the entire experience, but I will give it 3 stars because the staff was really quite nice and helpful, and it really did have a great decor, and being a sound tech, I know that this place has great sound.",2010-06-30T05:12:30Z,97
184,Fortune Sound Club,3.5,"If I was to design a perfect club, I don't think I can do better than Fortune (well, except in my fantasy club, drinks would be free for me and it would never close).

I know clubs are very subjective - as it all comes down to the crowd and music.  But I even hear praises from people that aren't into the same 'scene' as I am - at the risk of sounding vapid, it's probably 'hottest' club at moment.

Being in Chinatown (where Royal Unicorn and Ming's was), far away from other clubs, it would be easy to miss the modest sign and the tinted black exterior if it wasn't for the large crowd outside.  Scale the staircase past the Obey/Shepard Fairey wallpaper, and you will see a huge dance floor, a large bar, elevated DJ booth, and a small lounge area where the ladies like to rest their feet.  In the back of the club, there are some booth seats and a smaller bar and the 'Livestock Listening Room' (never been inside, but it's for private parties).  The influences from the owners and crew (Gman & Rizk, Livestock and Timebomb) are apparent.  So, you can floss that fly fitted and crispy kicks (if you don't fear they may be stepped on). The staff is friendly and the bouncers don't have roid rage attitude like most other places.

The main attraction is the $250,000 Funktion One sound system, hence For-Tune SOUND Club.  Amazing clarity coupled with bass that you feel, means a packed dancefloor.  On the nights I've been here, it's lively mix of old-school funk, soul, and hip-hop expertly mixed by the guest DJ.  However, be sure to check their tweets or blog (http://fortunesoundclub.blogspot.com/) for events and the DJs playing - as there are house and dancehall nights.  Not the place to hear Top 40, but an excellent place to meet that dreamgirl (or guy?) that loves Wu-Tang as much as you do.

Most importantly, the mixed crowd is stylish and fun and is here to party.  As Joseph B. mentioned, no douchebag uniforms (fake tattoo Hardy shirts or striped shirts with popped collars) here or stuck-up girls - plenty of that scene on Granville.

Given the popularity and how many things they do right, it gets extremely packed on the weekends (~$15 cover).  Show up early or be prepared to wait in line for long time while being pestered by the Chinatown vagrants.  The craziest night being after Jay-Z concert when Jigga himself dropped by the club (!) and I was on the wrong side of the rope :(

I love this club - I only hope that their success doesn't go to their head.  The few clubs that saves me money as I'm usually having too much fun dancing instead of spending time at the bar trying to supplement my own fun.",2009-11-28T23:00:29Z,97
185,Fortune Sound Club,3.5,"this is by far the best club in vancouver.  

after nearly giving up on the nightlife in this city, a friend brought me to this gem on a thursday night.  there was no cover, tons of cute girls and a really good 'party' vibe that you don't find at most clubs in van.

the bartenders were all cool and seemed to be having fun.  i wish i knew who the dj's were because they destroyed the floor  for the few hours i was there, with the help of the function one sound system of course...yes indeed.

i didn't see a single ed hardy shirt i do believe",2009-11-26T18:27:27Z,97
186,Fortune Sound Club,3.5,"I will only consider the FSC as a show venue for this review.  I have never been here for a usual club night.
I saw the band Little Dragon last night, and found the venue fell short for my overall experience.  Over 450 tickets were sold for the show, and it seems like that was really too many.  Granted I am no amazon woman, but I couldn't see anything aside from the occasional scalp.  I tried up front where I was doing an unsolicited lambada with a few other fans and gave up before oxygen depletion kicked in.  Retreating to the back was a better bet, but still no real view.  The stage is far to low to give anyone a great vantage. My boots stuck to the floor, and on our way in the lines through various check-points seemed a little over the top.  I would say we waited about half an hour to get into the actual club, so we missed the opening band.
The lighting and sound seemed pretty decent, so at least I got a bit of a laser show to the sounds of the band....",2011-01-13T00:37:18Z,97
187,Fortune Sound Club,3.5,"Fortune Sound Club does a good job of being what it wants to be. Went on a Saturday night in February. 

If you want to pop, lock, and drop it, get low, or just dance in tight revealing clothing, that's what many people at Fortune do. Girls are attractive.

Music is DJed US rap and hip hop. Good stereo. The DJ played the crowd well and there weren't any buzz kill songs. Multiple bars and a beer tub by coat check so getting a drink isn't a problem. Old busta, obscure bad boy, cash money, noreaga, no death row, nas, fabulous . . . A chubby girl might dance into you a lot and palm your ass multiple times. Lots of eye contact. First time I didn't feel guilty for making eye contact with girls in Vancouver.

Will go back. Full body pat down at the front.",2014-02-09T08:02:10Z,97
188,Fortune Sound Club,3.5,"My friends and I went to Fortune Sound Club this past Saturday night.  It was terrific! 

I had read in other people's reviews how friendly the staff were...it's totally true!  When we got there we were greeted by smiling staff :)  Also towards the end of the evening, I realized that I had lost my coat check ticket.  I went to the coat check girl and explained that I had lost my ticket but I did remember the coat check number.  She said it was no problem and I just described the 2 jackets and she found them and gave them to us.  Normally, at other clubs, you have to wait until the end of the night, until everyone else had picked up their jackets and then, maybe then, the coat check staff might give you your coats.  This wasn't the case at Fortune and we were really pleasantly surprised.  

The drinks were definitely reasonable ($6.75 for a single highball, $8.75 for a double).  Also, I liked that their ""bar vodka"" was Absolut (not some crappy stuff you've never hear of) and that they poured into shot glasses and quite often let it overflow over the sides of the shot glass a little bit.  They didn't do it for every drink, but it happened a few times and this made me feel like they weren't trying to be cheap!  Also, the bussers who were picking up empty glasses at the tables only came to pick up our empty glasses when they were actually empty!  At many other clubs like the Red Room and Celebrities I always feel like I have to hold onto my glass otherwise the bussers take them away even if they are still 3/4 full.  I don't know why clubs think that if they take your almost full glass away that you'll just buy more booze and forget that it happened.  This may be the case while you're at the club but you remember these types of things (ie: why I no longer go to the Red Room or Celebrities and why Fortune is now my new favorite spot).

It was $15 per person cover and it was worth every penny!  The music was sooooo good!  It was deep, soulful, tribal house music but totally dancable (sometimes deep house can be a little bit slow to dance to but not in this case).  The place was packed and everyone was dancing.  My friends and I are definitly going back soon!  I think this place is our new club to go to :)

PS:  I would recommend going early as the line-up starts around 11pm.  By 11:20 the club was packed.

Leanne",2010-04-19T20:57:39Z,97
189,Fortune Sound Club,3.5,"I find that Vancouver nightlife leaves a lot to be desired. Between the douchebags on Granville Street and the hipsters in Gastown, there's not much to choose from. Thank god for Fortune Sound Club!! The security (and staff generally) are friendly, the crowd is cool (never any attitude), and the music is always great, whether you're there to see a live show or you're in the mood for dancing. I love the Shepard Fairey mural in the stairwell - gives Fortune a Brooklyn vibe. It definitely feels more like a Brooklyn nightclub than a Vancouver nightclub. Hands down the best club in the city.",2012-04-15T17:17:34Z,97
190,Fortune Sound Club,3.5,"Are you fecking kidding me with this place? Went for a show that was supposed to start at 8. Doors opened at 9:06. Crappy DJ went on around 9:45. Opener at 10, crappy DJ comes back at 10:25, and the headliner finally goes on at 11:06. I have no problem with bands starting late. That's the nature of the beast. But making everyone sit outside while people on the street pepper spray each other for more than an hour after the doors were supposed to open is just ridiculous; not to mention wasting time in between sets with the DJ who was clearly wasted and playing a pre-made mix no one was dancing to. Insult to injury, the drinks are served in tiny glasses with a splash of alcohol and a ton of ice. Amateur hour.",2014-06-24T17:23:18Z,97
191,Fortune Sound Club,3.5,"I've been really looking forward to going to Fortune for some time as I've heard it is a great live venue and different from the rest. Unfortunately the host/hostess, whatever you want to call the greasy hipster taking names at the front, ruined the entire experience and my first impression of the club. I won't go on a personal vendetta against him, but to be frank, he was awful. I worked in the hospitality industry for over 5 years and as a doorman specifically for over a year. Never have I been more turned off from a club than from the experience I had with this cream puff. It's unfortunate that one person can sway my entire judgement of an establishment that I otherwise probably would have liked and had really hoped to... but sadly I was turned off before ever getting the chance. 

The amazing thing about the situation is that the doorman who was patrolling the sidewalk was extremely pleasant. Instead of the normal douche who yells at you to get off the road or to move from out front of the club's exit (and admitingly I was one of those dicks in the past), he was kind and simply requested that you move along.

Hopefully I will come to forgive and forget the greasy prick at the front who goes power hungry with a clipboard and return to experience the good things I have heard about this venue... but until then I am left with the sour taste of a rotten a$$h*le.",2011-06-11T08:35:47Z,97
192,Fortune Sound Club,3.5,"came here for a halloween slash bday party.. it was actually pretty fun

supposedly designed by DJs for optimum sound.  they have a small hip hop room in the back which played awesome music.

also known to have a variety of mini-concerts within the week.

great find in Chinatown for clubbing.. hard to get a cab after tho!",2010-12-13T19:26:46Z,97
193,Fortune Sound Club,3.5,"i've been in vancouver since feb 6th for winter olys and this is by far my fav club. Great sound system, good DJs, cool space, and HOT bartenders, especially Aaron.",2010-02-23T23:55:08Z,97
194,Fortune Sound Club,3.5,"i saw Tanlines on a Monday night.
it was not packed, the crowd was good the music sounded amazing. drinks are a bit pricey for the lack of drunk they get you.. but hey that is what pre drinking was invented  for.",2012-04-26T16:18:19Z,97
195,Fortune Sound Club,3.5,"Great club! Amazing sound system, excellent atmosphere! Went on a saturday night with a few friends and got in before the line. Bartenders were great with fast service, overall a great time!",2016-09-10T04:48:47Z,97
196,Fortune Sound Club,3.5,"don't really like this club.  I only went there once, but the music and crowd is not very good that night, don't really want to go back anymore. also, this club's location is kind of sketchy",2012-04-28T02:29:33Z,97
197,Fortune Sound Club,3.5,"Stumbled into this place after a high-cover charge and okay drinks... and LOVED LOVED LOVED it. Great music, great people, and amazing venue. So chic, so Euro, soooo awesome. I'm stumbling in again next time I cross the border!!",2012-05-02T22:25:35Z,97
198,Fortune Sound Club,3.5,"Fortune Sound Club. The first time I went to Fortune was to see D33J and Shlohmo play. Such a great time. I was really impressed with the sound system, music and the overall layout of the club.  The drinks are expensive, but that's not surprising. Love dis club!",2013-04-06T23:53:03Z,97
199,Fortune Sound Club,3.5,"I love Fortune, for any style music, and it's always super fun.",2013-08-06T10:07:43Z,97
200,Fortune Sound Club,3.5,"AWESSSOOOOMMMMEEEEEE  venue, not any cool stuff to look at or anything but with a soundsystem and music as good as usually gets in there you really dont care whats on the walls. DANCE Dance DANCE!! good crowd, shady neighbourhood, decent priced drinks i suppose. staff are nice, guys get a photo at the door and girls dont which is a bit weird and sexist but whatevs..... did I mention you should go here to get your DANCE FIX! your ears will thankyou",2011-10-12T02:16:50Z,97
201,Celebrities Nightclub,2.8,"A great time!  

Visited Celebrities while in Vancouver visiting from the US on a Saturday Night.  I'm a big EDM fan and Ive been to a LOT of EDM clubs and Celebrities was definitely in my top 5!  The club was packed because a famous DJ was in town but yet I found it extremely comfortable.  The staff were all super nice upon check in and the drinks are SUPER affordable!  Overall I had an amazing night and will definitely be returning!  A+++",2022-07-12T02:10:40Z,124
202,Celebrities Nightclub,2.8,"One of the worst club, do not go there, they have people to steal your debit or credit card and use randomly, my son's card was theft and used for nearly $2000 one night. Don't go.. or go with $40 cash so that they cant harm you. I think these are their own salaried thieves.",2023-05-19T19:00:35Z,124
203,Celebrities Nightclub,2.8,"My nightclub days are scarce, but in my opinion you are never too old to bust a move!!!

Before you go snickering, ""Celebs is a gay bar""..... Celebs is not a ""gay bar"" it is a non pretentious bar the excepts everyone and happens to have a ""gay night"" and regulars that may have more exciting sexual preferences than yours. It's almost 2019 people let's lose the stigma. 

Anyhow, came here randomly on a recent Saturday with the urge to dance. I could hear the amazing beats from the street and cover was steep at $25, but 100% worth the quality of jams. Major ABGT/Anjunabeats vibe that night. 

I have always followed Celebrities because they are the venue for Blueprint Events in Vancouver, so if you have a love for EDM this is where you will find headliners like Chris Lake (Feb 9th), Audien and Andrew Breyer. 

I must mention the epic sound system installed in Celebs because you will not be disappointed and of course....the super fun light show that never gets old. 

Drinks are strong, coat check is reasonable and I love the upstairs for a bird's eye view of all the party goers while you dance in a much less crowded area. Dancing is applicable anywhere really. See ya at Chris Lake, Fans!",2018-12-30T09:17:28Z,124
204,Celebrities Nightclub,2.8,"Scamming tips!! I ordered a drink from the bar last Saturday & the bartender told me it was $10.75. I paid using my debit card & when I went to tip I noticed that the amount she entered was for over $12. I asked her why the amount was now different & she said it was an automatic gratuity on all debit & credit card transactions. But she failed to tell me about it & I almost tipped twice! When I went back to tell all my friends, every single one of them had tipped on top of the tip they had already put on the machine without letting any of them know!! 
This is a disgusting scam & there should be a note put on to the debit terminals warning people.",2020-01-22T17:11:03Z,124
