,gym_name,overall_rating,review_text,date,review_count
61,Aquatic Centre At Hillcrest Park,3.3,"Definitely the best pool in Vancouver- lap pool, lessons pool, kiddie pool, lazy river, hot tub, sauna and outdoor pool in the summer. What's not to love?",2012-10-03T04:14:34Z,35
62,Aquatic Centre At Hillcrest Park,3.3,Bummed out. Did the big cross town trek and it's annual maintenance to April 29 :(,2012-04-14T05:41:02Z,35
63,Aquatic Centre At Hillcrest Park,3.3,Great facility. Not enough seating for parents watching kids lessons.,2012-04-02T01:16:45Z,35
64,Aquatic Centre At Hillcrest Park,3.3,"The pool is outstanding with a huge hot tub. My kids loved the children's pool and had tons of fun in the lazy river. The lap pool was good for exercise, and I had a nice steam afterwards.  Good all around.",2016-04-27T04:35:11Z,35
65,Robert Lee YMCA,3.8,"I used to work here and absolutely loved my time. It's so wonderful you have a full fledged gym, a family development centre and a daycare all in one building. The facility itself for the gym is great because there are a lot of machines you can use as well as good selection of classes to access as well depending on your needs and preference of working out. And for those parents that needed some socialising time could come by the family development centre to either be there with their kids for the programs or drop them off for child minding if they needed to use the gym.",2023-11-08T00:12:30Z,99
66,Robert Lee YMCA,3.8,"Facility is too small for the number of people it is trying to serve. 
No enforcement of time limits along with people who take 10 minutes between sets using the machines as convenient places to rest while checking their phone messages means a lot of wasted time waiting for machines. 
Broken machines take a long time to repair as do out-of-service lockers in very tight locker rooms. 

Not recommended",2024-01-24T02:49:13Z,99
67,Robert Lee YMCA,3.8,"It was a super friendly gym yet very crowded at 5:30 PM. I also went at 4 o'clock, which had a perfectly reasonable number of people. However, the people were super cooperative, offering to share the machines with me more than one time. You couldn't ask for a nicer people overall. The equipment was also excellent.",2023-11-21T10:58:15Z,99
68,Robert Lee YMCA,3.8,Always amazing. Using the facility  for many years since 2010 and great staff and classes. Amazing instructors.,2023-08-14T00:15:11Z,99
69,Robert Lee YMCA,3.8,Just joined and really impressed with the cleanliness of the pool! And the swim wasn't that busy either (2pm on a Sunday). Love it!,2023-04-24T02:26:31Z,99
70,Robert Lee YMCA,3.8,"As mentioned in my previous review of the YMCA, it's a great gym, but the people there are just HORRIBLE, hence the two stars.  (If I didn't encounter such awful people, I'd give the gym at least four stars.)  There's the relatively minor annoyance of people talking VERY LOUDLY on their phone or to their friend while on the exercise floor or machines; there are guys who throw basketballs at people in the gym (last week, my friend got hit in the head, very hard); there are people like in my last review who are complete assholes and have no business being out in public; and last night, some loser who was drinking a bright blue drink from a plastic cup (it looked like melted slurpee or Naked Grape Blue) and spilled it all over the ground in the atrium, right in front of the turnstiles to get into the gym.  I saw him look at the floor, see the sticky mess he had made, shrug his shoulders, and just walked off.  Ugh.  (I reported the spill to staff so that they could clean it up, and prevent someone from slipping.)  And a couple of weeks ago, I was harassed by some creep.

I was on a treadmill, and four minutes into my workout, two obnoxious middle aged men went onto the empty treadmills beside me.  While they weren't being creepy, they were talking excessively loud, practically yelling, as if they were in some nightclub.  (While there is a lot of background noise at the YMCA from people using the machines and talking, it's a relatively quiet gym - which is something I like - as they don't blast music on the exercise floor, which is what other gyms seem to do.)  Not wanting to put up with their yelling for the duration of my workout, I stopped the machine at the five minute mark and started gathering my stuff to leave.  As I was gathering my things and getting off the machine, the guy right beside me started talking at me (and I also had earphones on), and asked me my name.

FUCK OFF, ASSHOLE.  DO NOT TALK TO ME FOR NO REASON.  AND WHY THE HELL SHOULD I GIVE YOU MY NAME, WHEN YOU DON'T EVEN BOTHER TO OFFER ME YOURS?  (Not that I wanted to know his name.  But demanding someone give them their name without introducing yourself is fucking RUDE.)

Now, for the guys who are clueless and don't understand why this was upsetting, it's not that I have a problem with people talking to me or asking me a question, regardless of gender or age.  It's because in this situation, this guy had NO REASON to talk to me; he didn't say, ""Excuse me..."" to indicate a question, nor did he say something, such as an observation he wanted to share with me.  He right out demanded to know what MY name, a personal piece of information, was, as if I owed him an answer.  And he did so when he noticed that I was walking away.  Awww, I guess creepy guy was disappointed that he wouldn't be working out beside a hot chick.  (Which is entirely his own fault - if he hadn't been so fucking loud and obnoxious, I wouldn't have been leaving.  But since he turned out to be a creep, it was a good thing I was leaving when I was, because I would have been extra pissed off if in the middle of my workout I had to leave due to harassment.)

Guys - just because you see a woman that YOU'RE attracted to doesn't mean that you are entitled to speak to her.  She is under no obligation to satisfy YOUR wants, and if you can clearly see that she doesn't want to talk to you, STFU.  While it's OK to strike up a conversation with someone, it is fucking creepy and obnoxious to start talking at a woman, who is minding her own business, simply because she is a woman, and if you don't really have anything to say.  Women know the difference between friendly chitchat and creeps hitting on them.

I reported this creep to the YMCA staff, but of course the useless staff did nothing.  I wish I could go to the gym, or go to the store, or go about minding my own fucking business, without some creep harassing me.  

[Yelp collections: Fitness]",2019-05-28T21:26:02Z,99
71,Robert Lee YMCA,3.8,I called this place multiple times through out the day and nobody answered the phone. I wanted to sign up online and was having issues with it. I'm good. I'll be going to equinox where you pay for worthy services.,2022-11-18T00:24:28Z,99
72,Robert Lee YMCA,3.8,"I left because it was just way too crowded. Also tried a bunch of personal training sessions, but didn't like that I couldn't choose time and trainer - they lined that up based on trainer availability. Often couldn't follow the plan the trainer made for the session, because the machines or areas were in use.   Small stretching area.",2021-07-12T15:33:46Z,99
73,Robert Lee YMCA,3.8,"This place is better than most of the high end gyms I've been to! 
I thought I would check out the YMCA because of its super convenient location on Burrard. Honestly though, I wasn't expecting much. So far I'm impressed! The facility itself is modern and huge, with 4 different levels. They've got a pool, lots of different classes to choose from, and of course tons of cardio machines etc. Its usually pretty busy, but I've never had to wait to use any of the equipment. They also provide free lockers, which is awesome as you don't have to bring your own lock. Also, the staff are so great! Really friendly and helpful.
The best part though? 
No contracts!! I can't even express how much I hate other gyms and their stupid yearly contracts and fees.
At the YMCA you can actually join for just 1 month if you want. Wow what a concept.",2017-06-24T21:11:58Z,99
74,Robert Lee YMCA,3.8,"Friendly staff, great classes, once fee covers everything - cardio machines galore, spin, yoga and fitness classes, swimming, free weights and weight machines. Underground parking available. 

It's downtown so it can get busy but everyone minds their own space. 

Love the y!",2017-01-10T15:22:08Z,99
75,Robert Lee YMCA,3.8,I don't use gym machines at all but I like taking all sorts of group classes. YMCA offers all sorts of classes at different times a day. The instructors are all so very friendly. I even tried aqua yoga class last Friday. It was awesome. And I love the jacuzzi and the steam room. Very relaxing.,2011-10-05T05:02:08Z,99
76,Robert Lee YMCA,3.8,From great friendly service to healthy smoothies. This is one of the most cleanest YMCA locations. I'd come again! Check it out!,2016-02-24T19:27:40Z,99
77,Robert Lee YMCA,3.8,"This is a great gym.  However, customer service is very rude.  Downgraded from a partner's membership to an individual membership.  Wasn't informed of my options when downgrading my membership.  Front desk staff are not always helpful or courteous, trainers are great though !",2012-05-04T20:47:23Z,99
78,Robert Lee YMCA,3.8,"I really enjoy going here as a student. I like how it's really clean and full of healthy living adults. But a few things that I don't understand is why they frown upon any kind of heavy lifting and/or grunting. Also the 20 minute squat rack limit is kind of annoying to everyone. But nevertheless it's run pretty well and I think they just need to higher some personal trainers that actually lift weights and know how to help their clients. I see to many of them preaching incorrect form to female clients on squatting. Maybe if they hired some actual trainers that look the part, this wouldn't be a problem. 
As for the people complaining about space and overcrowding, seriously are you guys that dumb? I always find space to do anything and don't tell me that it's overcrowded when most of you take long breaks between sets so you might as well share with someone else to make efficient use of time.",2013-07-23T01:05:45Z,99
79,Robert Lee YMCA,3.8,"This gym is way too overcrowded. I've complained about it several times to the staff but it's fairly clear that they have no plans on limiting memberships. Some of the classes are good but they never have the best instructors because they are volunteers. There is also very little space to do workout moves such as lunges, squats, using free weights, abs and stretching... seriously, there is about 20 square feet of space for this in the whole gym.",2013-07-22T21:21:05Z,99
80,Robert Lee YMCA,3.8,"Overall this place is fantastic. Great facilities so on and so forth. The only problem I have with it is that they only allow you to reserve a squash court once a week. Moreover, there was no mention of this policy when I joined, though i specifically asked about squash.",2010-06-18T16:09:00Z,99
81,Robert Lee YMCA,3.8,"It has everything and its only 40-50 bux a month. This includes gym, pool, computer rooms, lockers,exercise rooms of all sorts,everything else and drop in classees. Save your 100 dollar yoga membership and your 60 dollar gym membership and come get it all for less than 50. Also no silly hidden fees or contract things, its awesome!! did i mention amazingly centrally located if you live anywhere in downtown or yaletown! winter is coming people, and after will be summer...your bathing suit awaits!",2011-10-14T00:24:01Z,99
82,Robert Lee YMCA,3.8,"Was a member for a couple of months while in Vancouver.  Absolutely loved this gym.  It is a beautiful building, and I loved being able to go for a swim in the large pool after working out in the gym.  They also have lots of classes.  Always clean and the staff are very friendly.",2014-04-12T19:39:07Z,99
83,Robert Lee YMCA,3.8,"This review applies to the Robert Lee YMCA Daycare on 6th Floor:  Great facility, great staff team, happy kids.  Just what we needed.",2014-02-14T00:28:12Z,99
84,Robert Lee YMCA,3.8,"Good gym with lots of equipment and classes, only problem is over crowded ( outside of covid19 obvs) nice facility in a good location, clean premises and knowledgable staff who are well trained. 
Victim of its success it would be better if less crowded but it still is a great gym and facility !",2020-09-29T18:51:08Z,99
85,Robert Lee YMCA,3.8,"With the full gym, pool, lockers, and cafe, it's no wonder why the Village People sang praises about this place!

My sister and I went on a short trip and wanted to make sure we stayed in shape while away from home. We came in fully expecting to pay a few bucks for day passes but we were pleasantly surprised with a free pair of 12 day passes!

The gym itself had three full squat racks. THREE! My sister and I had no problem finding a free rack. 

And of course it had all the other things typical to a gym-- free weights machines etc etc. But what did it for me was the full kettlebell set! I love kettlebells and was ecstatic to be able to do my kettlebell exercises at the YMCA as well. 

After our workout, we had yummy protein shakes as recovery drinks. Perfect end to a great gym session.

I recommend this gym to anyone who's going to be visiting downtown Vancouver for any amount of time.",2018-12-15T23:47:43Z,99
86,Robert Lee YMCA,3.8,"Great kids playground on 5th floor
Friendly staff, a lot of toys, live music, clean and spacious, cheap membership including pool access",2019-06-13T08:12:19Z,99
87,Robert Lee YMCA,3.8,"This is directly across the street from me and i have been wanting to join for awhile.

(Especially after missing over a month and a half of aqua size at the aquatic center) 

No join fee for January was the promotion so me and my bf went to join. 

The facility itself looked great from what we saw. 

The girl who signed us up wasn't exactly friendly and we were not even offered a tour. We also had to ask for all the paperwork regarding the schedules etc

We just joined and then went home as it was getting late, and the unfriendly staff member didn't seem to welcoming so we will have to check out the actual facility then review again",2011-01-22T12:04:05Z,99
88,Robert Lee YMCA,3.8,"Young man, there's no need to feel down
I said, young man, pick yourself off the ground
I said, young man, cause you're in a new town
There's no need to be unhappy
Young man, there's a place you can go
I said, young man, when you're short on your dough
You can stay there, and I'm sure you will find
Many ways to have a good time

It's fun to stay at the Y.M.C.A",2018-09-23T18:44:45Z,99
89,Robert Lee YMCA,3.8,"The most bad experience, staff are racist to ur color, u must be white bad experience in child care @YMCA_Canada @ymca @vancouver downtown

We have been waiting for 4 years for day care  then the lady there she didn't like that we are not white nay be  so she decided not to give us application form after she made the tour and everything she took it back and she kicked us out me and my elder daughter.",2017-08-23T20:46:29Z,99
90,Robert Lee YMCA,3.8,"I have been a member for 6 years at this location. I work in the U.S. 8 months of the year, and have happily found that all U.S. YMCA's accept my card, although they don't have to. The U.S. Y's are not affiliated with Canada.This Robert Lee location is absolutely awful. They are so overcrowded that I can't get to a station without asking someone to stop texting and let me join in. The Robert Lee YMCA has ignored my suggestions to post a sign saying, ""as a courtesy to others, please refrain from using your cell phone while on this equipment."" This sign is standard on every other YMCA I have ever been to. As a result, I will be cancelling my membership tomorrow.",2019-09-20T08:21:56Z,99
91,Robert Lee YMCA,3.8,"Awesome! I love the YMCA. It's really affordable for how much you get -- loads of classes, big gyms, swimming pools. I really like the classes but it can be difficult to get in them at some times. They might want to try out other options, like maybe sign up online for the class? The staff is really great and there's some really good instructors. I also like how fresh towels are everywhere, and the equipment is modern and usually all works. 

The cafe is nice to have but some really simple things they should also carry -- reusuable water bottles, hair elastics, etc. 

The only big problem with this location are the CHANGE ROOMS! They are terrible. They are so cramped and at busy times you have to like rush in there and elbow naked women out of the way to get a locker. And its also used for the swimming pool? So there's like wet people and swimsuits were you want to change from like work clothes to yoga clothes. They are wayyy too small for how many people this place services. I've found some work arounds, such as wearing exercise clothes there and using the lockers in the hall but it's still annoying. 

And there is some unused space in the building, like the random CIBC ""reflexion space"" or whatever. They should look at building more change rooms, please! Otherwise, I love it here.",2017-10-21T23:24:26Z,99
92,Robert Lee YMCA,3.8,"The membership desk/reception staff should receive some CUSTOMER SERVIVE training especially when  I pay a $$ monthly membership compared to CoV community centres.   The DT YMCA front desk staff who answered the phones are rude and not helpful.  The Southslope YMCA staff are much better but unfortunately I need to switch to go to the DT one.  When I called to inquire about the facility explaining that I have not been there before, the front desk staff gave me the attitude that ""I should know it and why bother me"" type of client service.  I left messages many times for a few days and I don't get a call back so this time I just keep pressing zero so I can get a live agent.   I tried requesting to speak with a membership desk manager and the agent actually hung up the phone!!  Really!!!

It is such a shame that the customer service is so poor for a potentially a very nice facility.

From what I read, there is a plus membership option.  Is there a separate IVR option to get through to CSRs that do not have an attitude??",2017-07-10T19:49:51Z,99
93,Robert Lee YMCA,3.8,"Nice clean gym with lots of equipment for all your needs. Also, a pool faculty with a hot tub and private showers in the change room.

Get a parking pass and you can park in the YMCA under ground parking for $2.00 a hour.",2015-09-15T20:36:15Z,99
94,Robert Lee YMCA,3.8,"With tempuratures close to freezing, there was no way that this Southern California boy was going to be swimming outdoors.  The Robert Lee YMCA was the perfect place to for me to swim while on vacation.  The pool is a 25 yard pool located inside the YMCA.  The pool is UV filtered.  The water temperature was perfect for swimming laps fast.  

The pool was a good pool to swim at.  It has an infinity edge where the edge is at the same level as the water.  The waves you make will not splash back at you.  Additionally, it is nicely tiled which makes the pool pretty quick for swimming laps.  Nice pool for a nice workout.  Lifeguards are on duty watching out to make sure you are safe.  

Great place to swim!  It is better to swim indoor in Speedos than outdoors in freezing temperatures.",2014-11-29T06:49:31Z,99
95,Robert Lee YMCA,3.8,"I have to agree with some of the other previous reviews about the front desk/reception staff being in need of real concrete CSR training.  Both times I have tried to inquire about certain programs offered at the YMCA their response was ""blank stare and I think you have the wrong building"" or I don't know about any of these programs, or No we do not have such programs.""  When I show them on my smarthphone the google search with the YMCA Robert Lee address and the Program I am asking them about they on both occasions said sorry but we have none of those programs and walked away to deal with someone else!  Instead of asking if someone else, maybe management might have idea or maybe call someone in the YMCA organization... No they just walked away and I left just shaking my head!",2018-10-24T12:07:38Z,99
96,Robert Lee YMCA,3.8,"I used this facility a couple of weeks ago and they were kind enough to offer me a two week trial membership. The facility itself is well equipped and laid out but was exceptionally busy during the time I visited. A month later and someone has just phoned me to inquire on my experience. I explained that although I think it is a great facility, the fact that it is so busy and double the price of most of it's competitors means that I would be unlikely to sign up for full membership. The response of the person I spoke with was to challenge my ability to pay the fees! ""Well, if you are having a hard time paying the fees.."" Presumptuous and condescending to say the least. Based on this annoying and insulting conversation alone would recommend this gym to no one.",2018-08-05T01:16:53Z,99
97,Robert Lee YMCA,3.8,"Great gym with a myriad of classes, weights area and a pool. Lots of drop ins, very busy but fantastic that they don't have lock in contracts and their monthly fees are the similar as the other gyms like Steve Nash.",2017-07-30T19:13:02Z,99
98,Robert Lee YMCA,3.8,"This is my new favorite-place-in-the-city. Second only to Lost Lagoon.

Robert Lee YMCA opened in May 2010 and offers state-of-the-art fitness facilities, a gorgeous pool and hot tub, indoor and outdoor play area for kids, a rooftop patio, reflection room, healthy cafe, cooking room, community living room, a wide variety of fitness classes and so much more. 

Certainly there are cheaper gym memberships to be had in the city, especially if you are willing to put up with poor service for several years in order to see your rates cut by 50%. But life is short, and if you'd prefer to spend a bit more money for quality, friendliness and a true sense of community, ask for a tour. And be sure to stop by Licious Cafe on your way out for a yummy berry smoothie!",2010-06-11T17:32:01Z,99
99,Robert Lee YMCA,3.8,"I love everything about this gym and I regret no longer being a member. Unfortunately, I decided to go about the Steve Nash route due to location convenience for me at that time. Although location helped my commute, Steve Nash has been one of the worst and unfriendly, selfish, pathetic, and all around poor organizations I've ever dealt with. 

If anyone's thinking of crossing over and leaving the Y for SN, bad call! The only reasons I'm leaving a 4 star is because YMCA only has 4 locations. Robert Lee being the best, the Langara one is okay. However Langara is pretty outdated with their locker room and is always packed full of people, much smaller gym with less equipment, and has poor ventilation/very smelly too. 

I'm aware this is the Robert Lee page however, and the other reason I leave 4 stars is because there was a time my mother died. As the executor, I had to leave town to attend to her estate. The YMCA didn't reimburse me and rudely said it's my fault for not holding the membership. That was honestly the last thing on my mind during such a hard time for me, so they charged the $100 for the 2 months I was out of town anyways. Not good.",2018-06-21T06:30:26Z,99
100,Robert Lee YMCA,3.8,"If you're looking for a gym that's not totally infested with big gym bros grunting and smashing weights, then this gym is for you. I mean, there are still big gym bros being annoying here, but this place has multiple rooms and levels that you can avoid them. I like this place because it's comfortable and there's lots of different types of people and fitness levels. You don't feel intimidated going. Also, the membership is quite cheap considering you get basically everything, all the classes, pool access, etc. There's no tier system like Steve Nash (unless you want the fancier changing room). There's lots of towels, cold water, and even a bathing suit dryer. And the front desk will spot you a hair tie! Overall, a really great and spacious gym that's for everyone at any fitness level.",2018-06-01T05:42:28Z,99
101,Robert Lee YMCA,3.8,"Clean, cheap, beautifully designed with the best Monday's Zumba class I've ever taken. 

I love the sauna, steam room, excellent customer service and huge number of cardio and strength training machines.",2016-08-02T16:25:08Z,99
102,Robert Lee YMCA,3.8,"It's not much of an exaggeration to say this is basically the only choice for a gym in downtown Vancouver. There's Steve Nash, but every time I checked one of those out it was depressing, with the low ceilings, out of date equipment and high pressure sales. The YMCA was built (or rebuilt) to be a gym. It's a beautiful building and has everything.

The downside is that everyone goes there, including the certain percentage without basic gym etiquette. Re-rack the weights when you're done, and conversely, don't leave the weights on the bench press for 5 mins and expect them to be there when you get back.",2015-05-16T06:48:43Z,99
103,Robert Lee YMCA,3.8,"A+ facility!

- Indoor Basketball court is maintained very well.  No dusty spots.  My bball heads know how annoying dirty bball floors are for indoor courts. Thank God!! 

- BIG Olympic sized (i think?) pool. Plenty of classes for youngins too.

- Inexpensive monthly plans.  I pay 48 bucks a month with no commitment.

- Tons of Cardio equipment - Rarely do I ever see 100% of the cardio machines occupied. During the peak hours 4-6pm, machines are usually 80% occupied.  The cardio machines can also connect to your cell phone to charge it or play music from it.

- Weight room is decently stacked with dumbbell weights up to 100lbs. No meat heads here either. A+++

- Lockers are provided. NO need to bring your own lock. 

- Restrooms are probably the only downside to the facility.  They're not always clean. And most of the time, there's an old dude that'll be walking around or drying his butt crack at the hand dryer thing (COME ON MANNNNNN!!!!!!!! SMH!!)

- Staff is very friendly! A+++

- Juice bar is fairly inexpensive.",2015-01-21T20:06:04Z,99
104,Robert Lee YMCA,3.8,"When I need a place to do my workouts while in town, I come here. At $15 per drop in, the price is standard for these days. But it is worth the $15.

The change rooms can get crowded but are fine. The lockers have keys that you take with you after you lock your stuff up. Change room is in good condition.

I do not use public pools, so cannot comment on this one. However, it is always busy looking, and from what I hear, is pretty good.

The weights room is great. However, if you come to the facility at peak after-work hours - it is SOOOO crowded! You really have to be creative with finding space and equipment. Luckily, it is a big place with a few levels. 

There are rowing machines on the 3rd floor too, as well as a small weight rack that goes up to only 20lb of free weight (or 25lb, I can't remember), but is sometimes less crowded. 

Even though it gets more crowded than a county zoo, there are usually some free cardio machines available to do your warm up/cool down/cardio portion. Like the zoo, there are all kinds of people here which makes for very interesting people watching if you are doing something dull like walking uphill on a treadmill for 30 mins. Also, the gymnasium is huge and has glass walls so you can look at everyone messing around in there. In fact, the whole layout of this facility is excellently designed in a very open-concept way. You can see so much from almost every vantage point. Who needs the TV when you have live action all around!

So I highly recommend this place as a place to go to get your exercise fix. Since I am not a regular member, I cannot comment on its specific programs or the consistency of how things are. But the many times I've dropped in, I've always had a good time. I keep coming back, so that says something, eh.",2015-08-27T11:46:22Z,99
105,Robert Lee YMCA,3.8,"Can't bit the price and the quality of bootcamp classes.
Hope they have later classes on weekdays or various classes on weekends.",2016-04-30T04:21:18Z,99
106,Robert Lee YMCA,3.8,"Currently I am on a quest at finding the perfect gym for myself. I first tried out Steve Nash because it was closest to my condo, but the sales pitching was too much for me and I didn't trust their contract. So after lots of researching YMCA was my next stop. I am currently using their 5 day free pass and so far I like it. The atmosphere is nice, staff is very helpful and friendly, the only downside I can see so far is how busy it is!! I'm an evening gymgoer, so I normally make it to the gym around 8:30pm, normally that is the cut line of peak hours but for the past few times I have gone it seems to still be super packed at the time. Then again, I am never there around 5/6 so maybe its just like a can of sardines during that time. Anyways, I will still probably join once I finish my free passes!",2017-04-12T21:07:41Z,99
107,Robert Lee YMCA,3.8,Good price! Pool really busy all the time. Classes really full! Teachers bad quality but for the price is ok,2017-08-08T01:21:51Z,99
108,Robert Lee YMCA,3.8,"The gym is pretty nice. Can get ridiculously busy at times, however I am a bum so I go while other real adults are working. Works out nicely for me.

Only complaint is that there are apartment buildings nearby, so I can't slam my weights down when done a set. Their rules are really holding me back from achieving ultimate douchebagery. 

Could use a few more olympic bars as they are normally in short supply. I have seen people almost come to blows over the squat rack. 

I don't do cardio because cardio is anti-gains so ask someone else about that.",2015-01-14T00:11:46Z,99
109,Robert Lee YMCA,3.8,"Robert Lee YMCA is clean and has a ton to offer. The pool was large and brightly lit, and the workout areas had the right equipment, all well-maintained.  One of my favorites is the clever card reader for gym lockers.  Best of all, the staff was more than welcoming to me, the stranger from out of town.  I look forward to going back!",2019-05-19T18:22:30Z,99
110,Robert Lee YMCA,3.8,The best and my favourite gym in vancouver! Place is clean and spacious. Volunteers are really knowledgeable and friendly!,2017-08-08T03:02:37Z,99
111,Robert Lee YMCA,3.8,"The customer service staff here are more interested in gossiping to each other behind counters than greeting guests. Every morning I felt the bad vibe between staff members and it just made it look like they hated their jobs. 

You need to turn up 20-30 minutes before classes start to secure a spot and if you like to be packed in like sardines in a yoga class, this place is for you. Don't even bother coming in after work between 5-7pm. Looks great that they have racquetball and squash courts, again, good luck ever getting to use them. 

The plus change rooms are nice, though at peak times you'll need to wait for showers, hair dryers, mirror space, etc. They don't seem to care about being overcrowded, you see prospective members being taken on tours regularly.  

The cafe downstairs is hugely overpriced and if you want a fresh protein shake that doesn't taste like poo, you'll have to go elsewhere. 

An upside to this place is the month-to-month membership. When you've had enough of the crowds and bad customer service, you can say bye bye and write a review on Yelp.",2011-09-23T19:30:17Z,99
112,Robert Lee YMCA,3.8,"I was very optimistic about the new shiny YMCA next door to my home, however my enthusiasm waned quickly.

Beyond the crowds which made it difficult to work out during the weekday evenings.  Frankly, that's not my biggest issue.

I have a gym in my building, and frankly I joined the YMCA for their squash ladder setup.  Again, I was super stoked about this which didn't last....
Due to the crowds, you were lucky if you could book a court a week out and even then, the times would be at 9pm and after.  

Furthermore, the squash ladder list of participants was removed and supposedly was replaced by online system.  The Y never emailed several of us to let us know the new details.    Seems like they need to sort out their service issues before they bring even more people into the gym...

I dropped my membership 3 months into this experiment...

Don't get my wrong, the concept of the Y is awesome.  The execution left a lot to be desired.",2011-07-31T18:02:14Z,99
113,Robert Lee YMCA,3.8,"This is a great downtown YMCA with excellent, newer, facilities.

Has everything (pool, too!), except a running track (likely for space reasons.)

Staff are nice and helpful. Was visiting from out of town, and got a tour of the four story building (a bit maze-like in spots) from a fitness center staff person.

Lots of equipment and space---but did get busy at peak times.

They have a ton of group fitness classes---of variable quality. Their instructors are volunteers, and they DO NOT do Les Mills or Mossa programs, FYI.

Great Y!",2017-12-05T17:05:11Z,99
114,Robert Lee YMCA,3.8,"The Y is back and it's fabulous. Its been about 4 weeks since the Y has re-opened its doors to their brand new facilities on Burrard st. YMCA

They host a number of top of the line fitness classes, pool (its small but non of us are Phelps are we?), weight room, numerous treed mills, elliptical machines, steam room, hot tub and the list goes on.

Memberships are quite reasonably priced, 43$/mth if you are a Young Adult (19-35), 53$/mth for the adults, and then there is the plus membership $81/mth where you get towels, private steam room and hot tub and a few other bonuses might not be worth the extra $$

If you sign up now there is sign up fee, $50 I think. For me this is a great place to work out and relax, they are not about getting huge, there are no free weights above 100lbs. The Y is all about a healthy life style for everyone if you are 80lbs or 400lbs everyone is welcome, it's all about life style improvement.

I am currently doing 2-adays...swimming in the AM and running/weights in the PM. The TIGF Spin class is a great way to get your ass kicked into shape for the weekend
Check it out http://www.vanymca.org/centres/robertlee/",2010-06-03T16:29:54Z,99
115,Robert Lee YMCA,3.8,"V poor customer service. A friend told me about promotion the Y had in November. Sign up membership fee waived, and 50 percent off for first month. I didn't have my bank details the day I wanted to sign up (direct debit is necessary). When I came back THE NEXT DAY I was advised the promotion had finished! Person I spoke to at front desk the day prior did not mention this. I asked if as it was only 24 hours later, if they'd extend the promotion but was told no. I then emailed management and got no reply.",2018-12-02T02:11:13Z,99
116,Robert Lee YMCA,3.8,"A while back I realized how ridiculous it was that I had a membership to both this YMCA and Steve Nash on Howe/Davie. I was doing personal training at Nash and came to the YMCA because it was closer to home and had a pool.

Well, when my personal training was over, I decided it was time to focus on one location over the other, and I'm (mostly) glad that I chose the Y.

As everyone has said, it's a beautiful facility. It's always been very clean and devoid of any undesirable smells that are all too common with public gyms and pools. The front desk staff are all very friendly and attentive. The cafeteria has a lovely, mostly-healthy selection of tasty foods and beverages, although I usually stay away from it when I can because it's hard to justify paying $8 for a tiny sandwich that I could make for $3-4 at home. 

My reason for not giving five stars is as follows: My main purpose for going to the Y is the gym. It's clean and has a great assortment of equipment, though it gets very, very busy at specific times of the day. There really isn't a lot of space for doing free weights and it's all too common for someone to walk (uncomfortably) in front of you as you're doing your workout. Gym etiquette seems to drop sharply during these busy periods as well. People will walk directly in front of me and start lifting, blocking my view of the mirror. I realize this isn't really the facility's fault, but they could always consider moving a few of the ellipticals and treadmills from that area of the gym somewhere else to make more space.

So yes, the facility is great. The people who go to this facility are terrible and I hate most of them. So I tend to go at very specific times of the day where I know the gym is going to be dead or more quiet - usually in the early afternoon after lunch time or an hour before they close.",2013-06-04T01:03:56Z,99
117,Robert Lee YMCA,3.8,"I used to be a regular at the Robert Lee before I moved. It is a really great facility, the equipment is all new and well taken care of. The space itself is pretty cool with a few different free-weight and machine areas, a studio room, a pool, and the basketball court all on different levels integrated with the Y offices and spaces throughout. They offer regular and plus-member(for extra per-month) changing rooms which is cool.. Even just the regular changing rooms were clean, and nice. They even had hair dryers which was great. The plus-changing rooms are what you would expect, well even more actually. It has a lounge area, any products you could imagine if you prefer not to bring your own - or forgot something. They had flat-irons and curling irons for your hair.. and a bunch of additional perks. One of the biggest being that it has even more space, and less people while you are trying to do your thing and get ready which is awesome when you are there pre-work and most definitely worth it if you are willing to dish out the extra per month. I only ever used my membership for the gym areas but they offered so many great classes, including yoga classes, all included in the monthly fee. 

I would always be there Mon-Fri for open at 5:30am and the front desk staff was easily the most pleasant I have ever encountered in any gym. That is a big bonus when you are coming in every day before work. It was a facility I looked forward to visiting first thing in the morning and definitely miss it!",2016-01-16T21:55:10Z,99
118,Robert Lee YMCA,3.8,The staff are very friendly and informative. Family rooms are very convenient to use. My daughter really enjoyed swimming there. Would consider the membership in the near future.,2019-06-27T02:39:51Z,99
119,Robert Lee YMCA,3.8,"I moved here from Edmonton some years ago and was disappointed with the city facilities here (overcrowded, poorly maintained, confusing administration). Fortunately i found the Robert Lee ymca. Its well located and very well run. 
Its user friendly with well thought out scheduling which is rare for public gyms. Always clean, and equipment is repaired or replaced quickly. 
... I feel i have to take one star off because they still have a women only section. Blah.",2014-02-06T20:57:55Z,99
120,Robert Lee YMCA,3.8,"Love, love, love this gym! The classes are great (favorite definitely total chisel on Wednesdays at 6), the staff are really nice and the gym is huge. 

All for $43 a month (including classes!) I'm sold!",2010-07-27T18:23:23Z,99
